month,hour,day_type,daylight_savings_status,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation,outdoor_dry_bulb_temperature,outdoor_relative_humidity,diffuse_solar_irradiance,direct_solar_irradiance,outdoor_dry_bulb_temperature_predicted_1,outdoor_dry_bulb_temperature_predicted_2,outdoor_dry_bulb_temperature_predicted_3,outdoor_relative_humidity_predicted_1,outdoor_relative_humidity_predicted_2,outdoor_relative_humidity_predicted_3,diffuse_solar_irradiance_predicted_1,diffuse_solar_irradiance_predicted_2,diffuse_solar_irradiance_predicted_3,direct_solar_irradiance_predicted_1,direct_solar_irradiance_predicted_2,direct_solar_irradiance_predicted_3,electricity_pricing,electricity_pricing_predicted_1,electricity_pricing_predicted_2,electricity_pricing_predicted_3,carbon_intensity
6,7,2,0,1.4795333,0,0,0,44.2625,18.3,81,60,0,20.6,18.3,16.1,73,84,97,524,117,110,90,0,5,0.22,0.22,0.54,0.22,0.19140354
6,8,2,0,1.59455,0,0,0,170.0,18.9,81,143,0,21.1,18.3,16.7,73,84,93,944,0,163,691,0,6,0.22,0.22,0.54,0.22,0.19888678
6,9,2,0,2.0016334,0,0,0,329.9875,19.4,79,234,12,21.0,17.8,17.2,73,87,90,712,0,356,483,0,76,0.22,0.22,0.22,0.22,0.19885656
6,10,2,0,2.2574417,0,0,0,469.65833,20.6,73,240,0,20.0,17.8,18.9,78,84,78,574,0,752,465,0,498,0.22,0.54,0.22,0.22,0.20538771
6,11,2,0,2.51325,0,0,0,581.24585,20.0,76,358,30,20.0,17.2,19.4,78,87,76,405,0,641,328,0,227,0.22,0.54,0.22,0.22,0.20973042
6,12,2,0,2.2030250000000002,0,0,0,656.68335,19.4,79,471,36,18.9,16.7,19.4,81,86,76,128,0,627,14,0,162,0.22,0.54,0.22,0.22,0.20678596
6,13,2,0,1.8928000000000003,0,0,0,692.36664,20.6,73,524,90,18.3,16.7,20.0,84,93,70,117,0,911,0,0,524,0.22,0.54,0.22,0.22,0.21376179
6,14,2,0,1.582575,0,0,0,700.4,21.1,73,944,691,18.3,16.7,21.1,84,93,66,0,0,905,0,0,660,0.22,0.54,0.22,0.22,0.21706645
6,15,2,0,1.27235,0,0,0,670.92914,21.0,73,712,483,17.8,16.1,20.0,87,97,73,0,0,679,0,0,391,0.22,0.22,0.22,0.22,0.22251001
6,16,2,0,0.9621250000000001,0,0,0,603.2708,20.0,78,574,465,17.8,16.1,19.4,84,97,76,0,0,609,0,0,540,0.54,0.22,0.22,0.54,0.2228641
6,17,2,0,0.6519,0,0,0,482.9375,20.0,78,405,328,17.2,16.1,18.9,87,97,75,0,0,452,0,0,559,0.54,0.22,0.22,0.54,0.22322358
6,18,2,0,0.38245,0,0,0,316.55832,18.9,81,128,14,16.7,16.1,18.3,86,97,78,0,13,266,0,0,368,0.54,0.22,0.22,0.54,0.21442635
6,19,2,0,0.36413333,0,0,0,62.975,18.3,84,117,0,16.7,16.1,17.2,93,97,81,0,110,113,0,5,0,0.54,0.22,0.22,0.54,0.21110423
6,20,2,0,0.8172333,0,0,0,0.0,18.3,84,0,0,16.7,16.7,17.2,93,93,78,0,163,0,0,6,0,0.54,0.22,0.22,0.54,0.2096744
6,21,2,0,1.0857221833333335,0,0,0,0.0,17.8,87,0,0,16.1,17.2,17.2,97,90,81,0,356,0,0,76,0,0.22,0.22,0.22,0.22,0.20795587
6,22,2,0,1.3542110666666667,0,0,0,0.0,17.8,84,0,0,16.1,18.9,17.2,97,78,84,0,752,0,0,498,0,0.22,0.22,0.22,0.22,0.19724599
6,23,2,0,1.62269995,0,0,0,0.0,17.2,87,0,0,16.1,19.4,16.7,97,76,86,0,641,0,0,227,0,0.22,0.22,0.22,0.22,0.18361011
6,24,2,0,1.8911888333333333,0,0,0,0.0,16.7,86,0,0,16.1,19.4,16.7,97,76,80,13,627,0,0,162,0,0.22,0.22,0.22,0.22,0.16693926
6,1,3,0,2.1596777166666667,0,0,0,0.0,16.7,93,0,0,16.1,20.0,16.7,97,70,84,110,911,0,5,524,0,0.22,0.22,0.22,0.22,0.1587392
6,2,3,0,2.4281666,0,0,0,0.0,16.7,93,0,0,16.7,21.1,16.1,93,66,87,163,905,0,6,660,0,0.22,0.22,0.22,0.22,0.15363042
6,3,3,0,2.8166666,0,0,0,0.0,16.1,97,0,0,17.2,20.0,16.1,90,73,83,356,679,0,76,391,0,0.22,0.22,0.22,0.22,0.15523395
6,4,3,0,1.9839,0,0,0,0.0,16.1,97,0,0,18.9,19.4,16.1,78,76,87,752,609,0,498,540,0,0.22,0.22,0.54,0.22,0.15674764
6,5,3,0,1.5224833,0,0,0,0.0,16.1,97,0,0,19.4,18.9,16.7,76,75,84,641,452,0,227,559,0,0.22,0.22,0.54,0.22,0.16043545
6,6,3,0,1.2720833,0,0,0,8.783334,16.1,97,13,0,19.4,18.3,17.2,76,78,81,627,266,13,162,368,0,0.22,0.22,0.54,0.22,0.16886927
6,7,3,0,1.404407377777778,0,0,0,38.5625,16.1,97,110,5,20.0,17.2,17.8,70,81,78,911,113,55,524,0,0,0.22,0.22,0.54,0.22,0.17756958
6,8,3,0,1.5367314555555556,0,0,0,169.0875,16.7,93,163,6,21.1,17.2,18.3,66,78,73,905,0,158,660,0,6,0.22,0.22,0.54,0.22,0.18853973
6,9,3,0,1.6690555333333332,0,0,0,333.15417,17.2,90,356,76,20.0,17.2,18.9,73,81,70,679,0,387,391,0,111,0.22,0.22,0.22,0.22,0.19824925
6,10,3,0,1.8013796111111111,0,0,0,478.12082,18.9,78,752,498,19.4,17.2,20.6,76,84,68,609,0,841,540,0,688,0.22,0.54,0.22,0.22,0.21070936
6,11,3,0,1.933703688888889,0,0,0,588.2083,19.4,76,641,227,18.9,16.7,21.1,75,86,66,452,0,953,559,0,823,0.22,0.54,0.22,0.22,0.21651332
6,12,3,0,2.0660277666666667,0,0,0,668.2708,19.4,76,627,162,18.3,16.7,21.1,78,80,66,266,0,1008,368,0,833,0.22,0.54,0.22,0.22,0.21742001
6,13,3,0,2.1983518444444443,0,0,0,712.00415,20.0,70,911,524,17.2,16.7,20.6,81,84,70,113,0,1004,0,0,831,0.22,0.54,0.22,0.22,0.21951243
6,14,3,0,2.3306759222222224,0,0,0,726.25415,21.1,66,905,660,17.2,16.1,20.6,78,87,70,0,0,943,0,0,812,0.22,0.54,0.22,0.22,0.22019958
6,15,3,0,2.463,0,0,0,700.6875,20.0,73,679,391,17.2,16.1,20.0,81,83,70,0,0,832,0,0,739,0.22,0.22,0.22,0.22,0.22699197
6,16,3,0,2.3596250000000003,0,0,0,620.70416,19.4,76,609,540,17.2,16.1,20.0,84,87,70,0,0,630,0,0,589,0.54,0.22,0.22,0.54,0.22777049
6,17,3,0,2.25625,0,0,0,503.02084,18.9,75,452,559,16.7,16.7,18.9,86,84,73,0,0,468,0,0,578,0.54,0.22,0.22,0.54,0.22838642
6,18,3,0,2.3179722333333332,0,0,0,335.44168,18.3,78,266,368,16.7,17.2,18.3,80,81,76,0,13,276,0,0,368,0.54,0.22,0.22,0.54,0.22316846
6,19,3,0,2.379694466666667,0,0,0,66.92083,17.2,81,113,0,16.7,17.8,17.8,84,78,78,0,55,109,0,0,0,0.54,0.22,0.22,0.54,0.21794921
6,20,3,0,2.4414167,0,0,0,0.0,17.2,78,0,0,16.1,18.3,17.2,87,73,84,0,158,0,0,6,0,0.54,0.22,0.22,0.54,0.21484905
6,21,3,0,0.71821666,0,0,0,0.0,17.2,81,0,0,16.1,18.9,17.2,83,70,78,0,387,0,0,111,0,0.22,0.22,0.22,0.22,0.20624448
6,22,3,0,0.93743336,0,0,0,0.0,17.2,84,0,0,16.1,20.6,17.2,87,68,81,0,841,0,0,688,0,0.22,0.22,0.22,0.22,0.18897943
6,23,3,0,1.4202167,0,0,0,0.0,16.7,86,0,0,16.7,21.1,16.7,84,66,86,0,953,0,0,823,0,0.22,0.22,0.22,0.22,0.17771538
6,24,3,0,1.0507166,0,0,0,0.0,16.7,80,0,0,17.2,21.1,17.0,81,66,88,13,1008,0,0,833,0,0.22,0.22,0.22,0.22,0.17118686
6,1,4,0,1.0045834,0,0,0,0.0,16.7,84,0,0,17.8,20.6,16.7,78,70,84,55,1004,0,0,831,0,0.22,0.22,0.22,0.22,0.16287287
6,2,4,0,1.1032333,0,0,0,0.0,16.1,87,0,0,18.3,20.6,16.1,73,70,90,158,943,0,6,812,0,0.22,0.22,0.22,0.22,0.1596596
6,3,4,0,0.7881333,0,0,0,0.0,16.1,83,0,0,18.9,20.0,16.1,70,70,90,387,832,0,111,739,0,0.22,0.22,0.22,0.22,0.15746035
6,4,4,0,0.71066666,0,0,0,0.0,16.1,87,0,0,20.6,20.0,16.7,68,70,86,841,630,0,688,589,0,0.22,0.22,0.54,0.22,0.1570482
6,5,4,0,0.40701666,0,0,0,0.0,16.7,84,0,0,21.1,18.9,17.2,66,73,84,953,468,0,823,578,0,0.22,0.22,0.54,0.22,0.16078566
6,6,4,0,0.3967,0,0,0,14.9125,17.2,81,13,0,21.1,18.3,17.2,66,76,84,1008,276,13,833,368,0,0.22,0.22,0.54,0.22,0.16819347
6,7,4,0,0.40005,0,0,0,46.754166,17.8,78,55,0,20.6,17.8,17.2,70,78,84,1004,109,47,831,0,0,0.22,0.22,0.54,0.22,0.1803405
6,8,4,0,0.41378334,0,0,0,170.28334,18.3,73,158,6,20.6,17.2,18.3,70,84,76,943,0,202,812,0,29,0.22,0.22,0.54,0.22,0.19306992
6,9,4,0,0.49995,0,0,0,332.03333,18.9,70,387,111,20.0,17.2,18.9,70,78,75,832,0,504,739,0,252,0.22,0.22,0.22,0.22,0.19896787
6,10,4,0,0.50843334,0,0,0,476.0125,20.6,68,841,688,20.0,17.2,21.1,70,81,68,630,0,774,589,0,551,0.22,0.54,0.22,0.22,0.20199814
6,11,4,0,0.9672167,0,0,0,596.35,21.1,66,953,823,18.9,16.7,20.6,73,86,70,468,0,844,578,0,537,0.22,0.54,0.22,0.22,0.20503864
6,12,4,0,1.68072495,0,0,0,677.7792,21.1,66,1008,833,18.3,17.0,21.1,76,88,68,276,0,961,368,0,671,0.22,0.54,0.22,0.22,0.20694944
6,13,4,0,2.3942332,0,0,0,716.9708,20.6,70,1004,831,17.8,16.7,21.1,78,84,68,109,0,973,0,0,735,0.22,0.54,0.22,0.22,0.20828399
6,14,4,0,0.56191665,0,0,0,716.8875,20.6,70,943,812,17.2,16.1,21.1,84,90,71,0,0,937,0,0,812,0.22,0.54,0.22,0.22,0.21020703
6,15,4,0,1.8542666,0,0,0,682.19165,20.0,70,832,739,17.2,16.1,21.1,78,90,71,0,0,825,0,0,770,0.22,0.22,0.22,0.22,0.21371026
6,16,4,0,2.0808388,0,0,0,604.39166,20.0,70,630,589,17.2,16.7,21.1,81,86,71,0,0,652,0,0,676,0.54,0.22,0.22,0.54,0.21573578
6,17,4,0,2.307411,0,0,0,486.1375,18.9,73,468,578,16.7,17.2,20.0,86,84,76,0,0,452,0,0,527,0.54,0.22,0.22,0.54,0.2195333
6,18,4,0,2.5339832,0,0,0,330.17084,18.3,76,276,368,17.0,17.2,18.9,88,84,81,0,13,244,0,0,317,0.54,0.22,0.22,0.54,0.22288571
6,19,4,0,1.9535167,0,0,0,64.95417,17.8,78,109,0,16.7,17.2,17.8,84,84,87,0,47,106,0,0,0,0.54,0.22,0.22,0.54,0.22276516
6,20,4,0,2.5103834,0,0,0,0.0,17.2,84,0,0,16.1,18.3,17.2,90,76,90,0,202,0,0,29,0,0.54,0.22,0.22,0.54,0.21590154
6,21,4,0,1.85885,0,0,0,0.0,17.2,78,0,0,16.1,18.9,16.7,90,75,90,0,504,0,0,252,0,0.22,0.22,0.22,0.22,0.21219215
6,22,4,0,1.7657167,0,0,0,0.0,17.2,81,0,0,16.7,21.1,16.7,86,68,90,0,774,0,0,551,0,0.22,0.22,0.22,0.22,0.1957946
6,23,4,0,1.70895,0,0,0,0.0,16.7,86,0,0,17.2,20.6,16.7,84,70,90,0,844,0,0,537,0,0.22,0.22,0.22,0.22,0.1751197
6,24,4,0,1.384775,0,0,0,0.0,17.0,88,0,0,17.2,21.1,16.7,84,68,90,13,961,0,0,671,0,0.22,0.22,0.22,0.22,0.1683028
6,1,5,0,2.1373832,0,0,0,0.0,16.7,84,0,0,17.2,21.1,17.2,84,68,87,47,973,0,0,735,0,0.22,0.22,0.22,0.22,0.15761179
6,2,5,0,2.1193916,0,0,0,0.0,16.1,90,0,0,18.3,21.1,16.7,76,71,90,202,937,0,29,812,0,0.22,0.22,0.22,0.22,0.14966261
6,3,5,0,2.1014,0,0,0,0.0,16.1,90,0,0,18.9,21.1,17.2,75,71,87,504,825,0,252,770,0,0.22,0.22,0.22,0.22,0.14875418
6,4,5,0,0.84426665,0,0,0,0.0,16.7,86,0,0,21.1,21.1,17.2,68,71,87,774,652,0,551,676,0,0.22,0.22,0.54,0.22,0.15348832
6,5,5,0,0.37085,0,0,0,0.0,17.2,84,0,0,20.6,20.0,17.8,70,76,80,844,452,0,537,527,0,0.22,0.22,0.54,0.22,0.1574158
6,6,5,0,0.35926667,0,0,0,14.058333,17.2,84,13,0,21.1,18.9,17.8,68,81,80,961,244,13,671,317,0,0.22,0.22,0.54,0.22,0.16424385
6,7,5,0,0.3652,0,0,0,42.441666,17.2,84,47,0,21.1,17.8,18.3,68,87,78,973,106,64,735,0,0,0.22,0.22,0.54,0.22,0.18419236
6,8,5,0,2.4453666,0,0,0,172.09584,18.3,76,202,29,21.1,17.2,19.4,71,90,73,937,0,340,812,0,213,0.22,0.22,0.54,0.22,0.20470569
6,9,5,0,0.38383332,0,0,0,333.74167,18.9,75,504,252,21.1,16.7,21.1,71,90,66,825,0,594,770,0,499,0.22,0.22,0.22,0.22,0.21117596
6,10,5,0,0.33626667,0,0,0,472.04584,21.1,68,774,551,21.1,16.7,21.1,71,90,68,652,0,841,676,0,747,0.22,0.54,0.22,0.22,0.21398047
6,11,5,0,1.3400300349999998,0,0,0,581.4708,20.6,70,844,537,20.0,16.7,21.1,76,90,68,452,0,953,527,0,823,0.22,0.54,0.22,0.22,0.21582738
6,12,5,0,2.3437934,0,0,0,660.18585,21.1,68,961,671,18.9,16.7,20.6,81,90,70,244,0,1008,317,0,833,0.22,0.54,0.22,0.22,0.22203198
6,13,5,0,2.2229217,0,0,0,703.82916,21.1,68,973,735,17.8,17.2,21.1,87,87,68,106,0,1004,0,0,831,0.22,0.54,0.22,0.22,0.22877952
6,14,5,0,2.10205,0,0,0,712.64166,21.1,71,937,812,17.2,16.7,21.7,90,90,70,0,0,943,0,0,812,0.22,0.54,0.22,0.22,0.2281301
6,15,5,0,2.3066666,0,0,0,679.7083,21.1,71,825,770,16.7,17.2,21.7,90,87,70,0,0,818,0,0,678,0.22,0.22,0.22,0.22,0.22575296
6,16,5,0,2.75965,0,0,0,597.5292,21.1,71,652,676,16.7,17.2,20.6,90,87,75,0,0,510,0,0,273,0.54,0.22,0.22,0.4,0.22731055
6,17,5,0,2.1352,0,0,0,463.80832,20.0,76,452,527,16.7,17.8,18.9,90,80,84,0,0,364,0,0,244,0.54,0.22,0.22,0.4,0.22275609
6,18,5,0,2.2122166,0,0,0,288.6875,18.9,81,244,317,16.7,17.8,18.3,90,80,84,0,13,138,0,0,14,0.54,0.22,0.22,0.4,0.22580841
6,19,5,0,1.3471333,0,0,0,54.783333,17.8,87,106,0,17.2,18.3,17.8,87,78,87,0,64,104,0,0,0,0.54,0.22,0.22,0.4,0.22067699
6,20,5,0,1.2119,0,0,0,0.0,17.2,90,0,0,16.7,19.4,16.7,90,73,90,0,340,0,0,213,0,0.54,0.22,0.22,0.4,0.21507251
6,21,5,0,1.2784333,0,0,0,0.0,16.7,90,0,0,17.2,21.1,16.1,87,66,93,0,594,0,0,499,0,0.22,0.22,0.22,0.22,0.21158145
6,22,5,0,1.3636167,0,0,0,0.0,16.7,90,0,0,17.2,21.1,16.1,87,68,93,0,841,0,0,747,0,0.22,0.22,0.22,0.22,0.20111103
6,23,5,0,1.4804667,0,0,0,0.0,16.7,90,0,0,17.8,21.1,16.1,80,68,93,0,953,0,0,823,0,0.22,0.22,0.22,0.22,0.19034281
6,24,5,0,1.8892334,0,0,0,0.0,16.7,90,0,0,17.8,20.6,15.0,80,70,96,13,1008,0,0,833,0,0.22,0.22,0.22,0.22,0.17882572
6,1,6,0,1.5864167,0,0,0,0.0,17.2,87,0,0,18.3,21.1,16.7,78,68,93,64,1004,0,0,831,0,0.22,0.22,0.22,0.22,0.17136286
6,2,6,0,1.25989168,0,0,0,0.0,16.7,90,0,0,19.4,21.7,16.7,73,70,90,340,943,0,213,812,0,0.22,0.22,0.22,0.22,0.15950318
6,3,6,0,0.93336666,0,0,0,0.0,17.2,87,0,0,21.1,21.7,16.7,66,70,90,594,818,0,499,678,0,0.22,0.22,0.22,0.22,0.15558755
6,4,6,0,0.7714,0,0,0,0.0,17.2,87,0,0,21.1,20.6,16.7,68,75,86,841,510,0,747,273,0,0.22,0.22,0.4,0.22,0.15103155
6,5,6,0,0.60226667,0,0,0,0.0,17.8,80,0,0,21.1,18.9,16.7,68,84,86,953,364,0,823,244,0,0.22,0.22,0.4,0.22,0.15472549
6,6,6,0,0.33416668,0,0,0,36.133335,17.8,80,13,0,20.6,18.3,16.7,70,84,86,1008,138,13,833,14,0,0.22,0.22,0.4,0.22,0.15809496
6,7,6,0,0.42278334,0,0,0,113.70417,18.3,78,64,0,21.1,17.8,17.8,68,87,80,1004,104,76,831,0,0,0.22,0.22,0.4,0.22,0.15473606
6,8,6,0,0.65141667,0,0,0,207.90666,19.4,73,340,213,21.7,16.7,18.3,70,90,78,943,0,241,812,0,40,0.22,0.22,0.4,0.22,0.15809698
6,9,6,0,0.88005,0,0,0,275.6875,21.1,66,594,499,21.7,16.1,19.4,70,93,76,818,0,350,678,0,65,0.22,0.22,0.22,0.22,0.17072959
6,10,6,0,0.34936666,0,0,0,460.00833,21.1,68,841,747,20.6,16.1,19.4,75,93,76,510,0,490,273,0,119,0.22,0.4,0.22,0.22,0.1854935
6,11,6,0,2.40915,0,0,0,482.67084,21.1,68,953,823,18.9,16.1,20.0,84,93,70,364,0,670,244,0,257,0.22,0.4,0.22,0.22,0.20141178
6,12,6,0,2.53295,0,0,0,655.07086,20.6,70,1008,833,18.3,15.0,19.4,84,96,73,138,0,686,14,0,234,0.22,0.4,0.22,0.22,0.19603871
6,13,6,0,0.5533,0,0,0,694.8375,21.1,68,1004,831,17.8,16.7,20.6,87,93,70,104,0,517,0,0,78,0.22,0.4,0.22,0.22,0.18944728
6,14,6,0,1.4230833499999997,0,0,0,691.5333,21.7,70,943,812,16.7,16.7,20.6,90,90,70,0,0,605,0,0,170,0.22,0.4,0.22,0.22,0.18763211
6,15,6,0,2.2928667,0,0,0,656.95416,21.7,70,818,678,16.1,16.7,20.6,93,90,70,0,0,632,0,0,281,0.22,0.22,0.22,0.22,0.18704595
6,16,6,0,1.8402055866666667,0,0,0,571.05835,20.6,75,510,273,16.1,16.7,19.4,93,86,76,0,0,665,0,0,608,0.4,0.22,0.22,0.4,0.18693686
6,17,6,0,1.3875444733333335,0,0,0,446.4125,18.9,84,364,244,16.1,16.7,18.3,93,86,81,0,0,475,0,0,546,0.4,0.22,0.22,0.4,0.18980083
6,18,6,0,0.93488336,0,0,0,279.95416,18.3,84,138,14,15.0,16.7,17.8,96,86,84,0,13,233,0,0,230,0.4,0.22,0.22,0.4,0.1935258
6,19,6,0,0.85976666,0,0,0,52.979168,17.8,87,104,0,16.7,17.8,16.1,93,80,90,0,76,102,0,0,0,0.4,0.22,0.22,0.4,0.19117987
6,20,6,0,1.7569833,0,0,0,0.0,16.7,90,0,0,16.7,18.3,16.1,90,78,90,0,241,0,0,40,0,0.4,0.22,0.22,0.4,0.1868505
6,21,6,0,1.7453,0,0,0,0.0,16.1,93,0,0,16.7,19.4,15.6,90,76,93,0,350,0,0,65,0,0.22,0.22,0.22,0.22,0.18484786
6,22,6,0,1.2943833,0,0,0,0.0,16.1,93,0,0,16.7,19.4,15.6,86,76,93,0,490,0,0,119,0,0.22,0.22,0.22,0.22,0.17418492
6,23,6,0,0.67675,0,0,0,0.0,16.1,93,0,0,16.7,20.0,15.0,86,70,93,0,670,0,0,257,0,0.22,0.22,0.22,0.22,0.15971969
6,24,6,0,1.429925,0,0,0,0.0,15.0,96,0,0,16.7,19.4,15.0,86,73,93,13,686,0,0,234,0,0.22,0.22,0.22,0.22,0.14578211
6,1,7,0,0.67876667,0,0,0,0.0,16.7,93,0,0,17.8,20.6,15.0,80,70,96,76,517,0,0,78,0,0.22,0.22,0.22,0.22,0.13349727
6,2,7,0,2.89625,0,0,0,0.0,16.7,90,0,0,18.3,20.6,15.6,78,70,93,241,605,0,40,170,0,0.22,0.22,0.22,0.22,0.124292724
6,3,7,0,1.1959833,0,0,0,0.0,16.7,90,0,0,19.4,20.6,15.6,76,70,93,350,632,0,65,281,0,0.22,0.22,0.22,0.22,0.123762265
6,4,7,0,2.3169668,0,0,0,0.0,16.7,86,0,0,19.4,19.4,15.0,76,76,93,490,665,0,119,608,0,0.22,0.22,0.4,0.22,0.123120494
6,5,7,0,0.7118833,0,0,0,0.0,16.7,86,0,0,20.0,18.3,15.6,70,81,90,670,475,0,257,546,0,0.22,0.22,0.4,0.22,0.12529282
6,6,7,0,0.25148332,0,0,0,12.145833,16.7,86,13,0,19.4,17.8,15.6,73,84,90,686,233,13,234,230,0,0.22,0.22,0.4,0.22,0.1257107
6,7,7,0,0.2532,0,0,0,40.308334,17.8,80,76,0,20.6,16.1,16.1,70,90,87,517,102,46,78,0,0,0.22,0.22,0.4,0.22,0.12342751
6,8,7,0,1.8493,0,0,0,162.0125,18.3,78,241,40,20.6,16.1,17.2,70,90,81,605,0,344,170,0,224,0.22,0.22,0.4,0.22,0.12736852
6,9,7,0,0.35435,0,0,0,321.8375,19.4,76,350,65,20.6,15.6,20.0,70,93,70,632,0,573,281,0,440,0.22,0.22,0.22,0.22,0.14031154
6,10,7,0,0.26483333,0,0,0,463.8875,19.4,76,490,119,19.4,15.6,20.6,76,93,68,665,0,807,608,0,676,0.22,0.4,0.22,0.22,0.15289614
6,11,7,0,0.26266667,0,0,0,569.8375,20.0,70,670,257,18.3,15.0,20.6,81,93,70,475,0,947,546,0,734,0.22,0.4,0.22,0.22,0.15902488
6,12,7,0,0.26681668,0,0,0,644.20416,19.4,73,686,234,17.8,15.0,20.6,84,93,68,233,0,602,230,0,162,0.22,0.4,0.22,0.22,0.16692276
6,13,7,0,0.87563336,0,0,0,696.2792,20.6,70,517,78,16.1,15.0,20.0,90,96,70,102,0,825,0,0,458,0.22,0.4,0.22,0.22,0.16831288
6,14,7,0,2.1244333,0,0,0,723.2375,20.6,70,605,170,16.1,15.6,19.4,90,93,70,0,0,656,0,0,230,0.22,0.4,0.22,0.22,0.17644729
6,15,7,0,1.82095,0,0,0,690.0875,20.6,70,632,281,15.6,15.6,19.4,93,93,73,0,0,672,0,0,367,0.22,0.22,0.22,0.22,0.17848639
6,16,7,0,1.5174667,0,0,0,611.94165,19.4,76,665,608,15.6,15.0,18.3,93,93,78,0,0,672,0,0,558,0.4,0.22,0.22,0.54,0.17858388
6,17,7,0,2.1888833500000002,0,0,0,489.92084,18.3,81,475,546,15.0,15.6,17.8,93,90,78,0,0,364,0,0,231,0.4,0.22,0.22,0.54,0.17516813
6,18,7,0,2.8603,0,0,0,313.8,17.8,84,233,230,15.0,15.6,16.7,93,90,86,0,13,169,0,0,72,0.4,0.22,0.22,0.54,0.17851202
6,19,7,0,2.4143834,0,0,0,62.045834,16.1,90,102,0,15.0,16.1,16.1,96,87,87,0,46,100,0,0,0,0.4,0.22,0.22,0.54,0.17186704
6,20,7,0,2.7399,0,0,0,0.0,16.1,90,0,0,15.6,17.2,16.1,93,81,87,0,344,0,0,224,0,0.4,0.22,0.22,0.54,0.173016
6,21,7,0,1.6558666,0,0,0,0.0,15.6,93,0,0,15.6,20.0,15.0,93,70,93,0,573,0,0,440,0,0.22,0.22,0.22,0.22,0.17600317
6,22,7,0,1.4861916,0,0,0,0.0,15.6,93,0,0,15.0,20.6,15.0,93,68,93,0,807,0,0,676,0,0.22,0.22,0.22,0.22,0.16202405
6,23,7,0,1.3165166,0,0,0,0.0,15.0,93,0,0,15.6,20.6,15.6,90,70,90,0,947,0,0,734,0,0.22,0.22,0.22,0.22,0.1541565
6,24,7,0,1.2918583,0,0,0,0.0,15.0,93,0,0,15.6,20.6,16.1,90,68,90,13,602,0,0,162,0,0.22,0.22,0.22,0.22,0.13510045
6,1,1,0,1.81009585,0,0,0,0.0,15.0,96,0,0,16.1,20.0,15.6,87,70,90,46,825,0,0,458,0,0.22,0.22,0.22,0.22,0.12331394
6,2,1,0,2.3283334,0,0,0,0.0,15.6,93,0,0,17.2,19.4,15.6,81,70,90,344,656,0,224,230,0,0.22,0.22,0.22,0.22,0.11784354
6,3,1,0,0.80175,0,0,0,0.0,15.6,93,0,0,20.0,19.4,15.6,70,73,90,573,672,0,440,367,0,0.22,0.22,0.22,0.22,0.11828941
6,4,1,0,1.3921166999999999,0,0,0,0.0,15.0,93,0,0,20.6,18.3,15.6,68,78,86,807,672,0,676,558,0,0.22,0.22,0.54,0.22,0.12288621
6,5,1,0,1.9824834,0,0,0,0.0,15.6,90,0,0,20.6,17.8,15.6,70,78,86,947,364,0,734,231,0,0.22,0.22,0.54,0.22,0.12908132
6,6,1,0,0.39543334,0,0,0,10.045834,15.6,90,13,0,20.6,16.7,16.1,68,86,83,602,169,13,162,72,0,0.22,0.22,0.54,0.22,0.13860597
6,7,1,0,1.0576667,0,0,0,39.9125,16.1,87,46,0,20.0,16.1,16.7,70,87,80,825,100,55,458,0,0,0.22,0.22,0.54,0.22,0.145251
6,8,1,0,1.74715,0,0,0,160.82916,17.2,81,344,224,19.4,16.1,17.2,70,87,78,656,0,152,230,0,6,0.22,0.22,0.54,0.22,0.15909699
6,9,1,0,0.51795,0,0,0,319.17084,20.0,70,573,440,19.4,15.0,18.9,73,93,73,672,0,382,367,0,106,0.22,0.22,0.22,0.22,0.16781834
6,10,1,0,0.28775,0,0,0,462.09167,20.6,68,807,676,18.3,15.0,19.4,78,93,70,672,0,835,558,0,682,0.22,0.54,0.22,0.22,0.17196174
6,11,1,0,0.29523334,0,0,0,571.8125,20.6,70,947,734,17.8,15.6,20.0,78,90,68,364,0,884,231,0,591,0.22,0.54,0.22,0.22,0.181337
6,12,1,0,0.30393332,0,0,0,667.82086,20.6,68,602,162,16.7,16.1,20.0,86,90,68,169,0,1008,72,0,761,0.22,0.54,0.22,0.22,0.18371782
6,13,1,0,1.62395,0,0,0,717.5125,20.0,70,825,458,16.1,15.6,20.0,87,90,70,100,0,800,0,0,404,0.22,0.54,0.22,0.22,0.18499222
6,14,1,0,1.4964333333333333,0,0,0,729.8625,19.4,70,656,230,16.1,15.6,20.0,87,90,70,0,0,854,0,0,515,0.22,0.54,0.22,0.22,0.18490838
6,15,1,0,1.3689166666666668,0,0,0,697.2,19.4,73,672,367,15.0,15.6,20.0,93,90,70,0,0,831,0,0,709,0.22,0.22,0.22,0.22,0.19108142
6,16,1,0,1.2414,0,0,0,616.30835,18.3,78,672,558,15.0,15.6,19.4,93,86,73,0,0,651,0,0,639,0.54,0.22,0.22,0.54,0.19872068
6,17,1,0,1.3110334,0,0,0,498.2375,17.8,78,364,231,15.6,15.6,18.9,90,86,75,0,0,435,0,0,469,0.54,0.22,0.22,0.54,0.19697115
6,18,1,0,1.56045,0,0,0,340.55832,16.7,86,169,72,16.1,16.1,17.8,90,83,80,0,13,243,0,0,316,0.54,0.22,0.22,0.54,0.19657981
