non_shiftable_load,outdoor_dry_bulb_temperature_predicted_1,outdoor_dry_bulb_temperature_predicted_2,outdoor_dry_bulb_temperature_predicted_3,outdoor_relative_humidity_predicted_1,outdoor_relative_humidity_predicted_2,outdoor_relative_humidity_predicted_3,diffuse_solar_irradiance_predicted_1,diffuse_solar_irradiance_predicted_2,diffuse_solar_irradiance_predicted_3,direct_solar_irradiance_predicted_1,direct_solar_irradiance_predicted_2,direct_solar_irradiance_predicted_3,electricity_pricing_predicted_1,electricity_pricing_predicted_2,electricity_pricing_predicted_3,hour,day_type,electricity_pricing,outdoor_dry_bulb_temperature,solar_generation,carbon_intensity,outdoor_relative_humidity,diffuse_solar_irradiance,direct_solar_irradiance,month
0.34121665,20.6,19.4,16.7,73,79,93,537,595,0,311,238,0,0.22,0.22,0.22,3,1,0.22,15.0,0.0,0.093107745,96,0,0,6
0.37526667,20.6,18.9,16.7,73,81,93,435,585,0,77,504,0,0.22,0.54,0.22,4,1,0.22,15.0,0.0,0.0988332,96,0,0,6
0.36393332,19.4,18.3,17.2,79,87,90,700,362,0,286,310,0,0.22,0.54,0.22,5,1,0.22,15.6,0.0,0.10777356,93,0,0,6
0.35995,20.6,18.0,17.2,73,88,90,819,203,29,438,185,0,0.22,0.54,0.22,6,1,0.22,15.6,13.729167,0.12643886,93,40,9,6
0.67975,20.0,17.2,18.3,76,90,84,747,0,226,301,0,230,0.22,0.54,0.22,7,1,0.22,16.1,44.754166,0.13348077,90,187,137,6
0.619,20.0,17.2,20.0,76,90,78,620,0,449,188,0,483,0.22,0.54,0.22,8,1,0.22,18.3,172.73334,0.13844289,78,494,535,6
1.8939333,19.4,17.2,20.0,79,90,78,595,0,489,238,0,247,0.22,0.22,0.22,9,1,0.22,20.6,336.7125,0.14965881,73,537,311,6
0.28863335,18.9,17.2,20.0,81,90,76,585,0,446,504,0,77,0.54,0.22,0.22,10,1,0.22,20.6,482.40417,0.15169093,73,435,77,6
0.3146,18.3,17.8,20.0,87,90,78,362,0,538,310,0,84,0.54,0.22,0.22,11,1,0.22,19.4,599.80414,0.15562615,79,700,286,6
0.24963333,18.0,17.2,20.6,88,90,73,203,0,544,185,0,90,0.54,0.22,0.22,12,1,0.22,20.6,678.57916,0.15885322,73,819,438,6
0.2444,17.2,17.2,20.0,90,90,76,0,0,537,0,0,90,0.54,0.22,0.22,13,1,0.22,20.0,715.9167,0.15835899,76,747,301,6
0.24396667,17.2,16.7,19.4,90,93,81,0,0,511,0,0,79,0.54,0.22,0.22,14,1,0.22,20.0,723.24164,0.15813802,76,620,188,6
0.56761664,17.2,16.7,19.4,90,93,81,0,0,434,0,0,67,0.22,0.22,0.22,15,1,0.22,19.4,692.12085,0.15810242,79,595,238,6
0.5312333,17.2,16.7,18.9,90,93,81,0,0,378,0,0,93,0.22,0.22,0.54,16,1,0.54,18.9,617.9125,0.15425342,81,585,504,6
1.4273666,17.8,17.2,18.3,90,90,87,0,0,282,0,0,84,0.22,0.22,0.54,17,1,0.54,18.3,493.97083,0.15273996,87,362,310,6
1.5639167,17.2,17.2,17.8,90,90,87,0,29,179,0,0,81,0.22,0.22,0.54,18,1,0.54,18.0,320.49582,0.15399885,88,203,185,6
0.9715667,17.2,18.3,17.2,90,84,90,0,226,0,0,230,0,0.22,0.22,0.54,19,1,0.54,17.2,0.0,0.1512854,90,0,0,6
1.1942166,16.7,20.0,17.2,93,78,90,0,449,0,0,483,0,0.22,0.22,0.54,20,1,0.54,17.2,0.0,0.14923064,90,0,0,6
1.0188,16.7,20.0,17.2,93,78,90,0,489,0,0,247,0,0.22,0.22,0.22,21,1,0.22,17.2,0.0,0.13954598,90,0,0,6
2.2853832,16.7,20.0,17.8,93,76,87,0,446,0,0,77,0,0.22,0.22,0.22,22,1,0.22,17.2,0.0,0.12313305,90,0,0,6
1.3817166,17.2,20.0,17.8,90,78,87,0,538,0,0,84,0,0.22,0.22,0.22,23,1,0.22,17.8,0.0,0.11447141,90,0,0,6
2.7600167,17.2,20.6,17.8,90,73,84,29,544,0,0,90,0,0.22,0.22,0.22,24,1,0.22,17.2,0.0,0.10107797,90,0,0,6
0.4194,18.3,20.0,16.7,84,76,90,226,537,0,230,90,0,0.22,0.22,0.22,1,2,0.22,17.2,0.0,0.08449158,90,0,0,6
0.38045,20.0,19.4,16.7,78,81,93,449,511,0,483,79,0,0.22,0.22,0.22,2,2,0.22,16.7,0.0,0.08297616,93,0,0,6
0.37158334,20.0,19.4,16.7,78,81,90,489,434,0,247,67,0,0.22,0.22,0.22,3,2,0.22,16.7,0.0,0.08362067,93,0,0,6
0.36871666,20.0,18.9,17.2,76,81,87,446,378,0,77,93,0,0.22,0.54,0.22,4,2,0.22,16.7,0.0,0.08430766,93,0,0,6
0.36858332,20.0,18.3,17.2,78,87,87,538,282,0,84,84,0,0.22,0.54,0.22,5,2,0.22,17.2,0.0,0.09155236,90,0,0,6
0.36356667,20.6,17.8,17.2,73,87,87,544,179,13,90,81,0,0.22,0.54,0.22,6,2,0.22,17.2,29.845833,0.10324019,90,29,0,6
0.6392,20.0,17.2,17.2,76,90,87,537,0,64,90,0,0,0.22,0.54,0.22,7,2,0.22,18.3,72.88333,0.11502749,84,226,230,6
0.5815333,19.4,17.2,17.2,81,90,87,511,0,123,79,0,0,0.22,0.54,0.22,8,2,0.22,20.0,170.9125,0.13045207,78,449,483,6
0.29125,19.4,17.2,17.2,81,90,87,434,0,149,67,0,0,0.22,0.22,0.22,9,2,0.22,20.0,341.30832,0.1372773,78,489,247,6
0.30105,18.9,17.8,17.2,81,87,87,378,0,173,93,0,6,0.54,0.22,0.22,10,2,0.22,20.0,477.45416,0.14011467,76,446,77,6
0.46735,18.3,17.8,17.8,87,87,84,282,0,399,84,0,36,0.54,0.22,0.22,11,2,0.22,20.0,591.3625,0.14638038,78,538,84,6
0.6141,17.8,17.8,18.9,87,84,78,179,0,317,81,0,30,0.54,0.22,0.22,12,2,0.22,20.6,667.8625,0.14430445,73,544,90,6
0.431383335,17.2,16.7,21.7,90,90,66,0,0,888,0,0,494,0.54,0.22,0.22,13,2,0.22,20.0,723.57086,0.1422519,76,537,90,6
0.24866667,17.2,16.7,21.1,90,93,68,0,0,907,0,0,691,0.54,0.22,0.22,14,2,0.22,19.4,722.15,0.13558002,81,511,79,6
0.24835,17.2,16.7,20.6,90,90,70,0,0,768,0,0,648,0.22,0.22,0.22,15,2,0.22,19.4,688.30835,0.13319501,81,434,67,6
0.24698333,17.8,17.2,20.0,87,87,73,0,0,656,0,0,634,0.22,0.22,0.54,16,2,0.54,18.9,617.68335,0.13534592,81,378,93,6
0.88893336,17.8,17.2,18.9,87,87,78,0,0,450,0,0,574,0.22,0.22,0.54,17,2,0.54,18.3,457.8625,0.13756047,87,282,84,6
1.0330833,17.8,17.2,18.3,84,87,81,0,13,256,0,0,346,0.22,0.22,0.54,18,2,0.54,17.8,282.32916,0.13812087,87,179,81,6
0.42238337,16.7,17.2,18.0,90,87,83,0,64,0,0,0,0,0.22,0.22,0.54,19,2,0.54,17.2,0.0,0.13595796,90,0,0,6
0.70806664,16.7,17.2,17.8,93,87,87,0,123,0,0,0,0,0.22,0.22,0.54,20,2,0.54,17.2,0.0,0.13970971,90,0,0,6
0.7101333,16.7,17.2,17.8,90,87,87,0,149,0,0,0,0,0.22,0.22,0.22,21,2,0.22,17.2,0.0,0.12776516,90,0,0,6
1.8257333,17.2,17.2,17.8,87,87,84,0,173,0,0,6,0,0.22,0.22,0.22,22,2,0.22,17.8,0.0,0.1175611,87,0,0,6
0.79656667,17.2,17.8,17.8,87,84,84,0,399,0,0,36,0,0.22,0.22,0.22,23,2,0.22,17.8,0.0,0.11174682,87,0,0,6
1.1608167,17.2,18.9,16.1,87,78,70,13,317,0,0,30,0,0.22,0.22,0.22,24,2,0.22,17.8,0.0,0.103050016,84,0,0,6
2.1053333,17.2,21.7,17.8,87,66,84,64,888,0,0,494,0,0.22,0.22,0.22,1,3,0.22,16.7,0.0,0.09327662,90,0,0,6
0.501,17.2,21.1,17.8,87,68,78,123,907,0,0,691,0,0.22,0.22,0.22,2,3,0.22,16.7,0.0,0.09315505,93,0,0,6
0.37598333,17.2,20.6,17.8,87,70,75,149,768,0,0,648,0,0.22,0.22,0.22,3,3,0.22,16.7,0.0,0.09278819,90,0,0,6
0.37001666,17.2,20.0,17.2,87,73,78,173,656,0,6,634,0,0.22,0.54,0.22,4,3,0.22,17.2,0.0,0.09341981,87,0,0,6
0.36573333,17.8,18.9,17.2,84,78,78,399,450,0,36,574,0,0.22,0.54,0.22,5,3,0.22,17.2,0.0,0.09887561,87,0,0,6
0.35678333,18.9,18.3,16.7,78,81,80,317,256,13,30,346,0,0.22,0.54,0.22,6,3,0.22,17.2,17.1125,0.111057855,87,13,0,6
0.28628334,21.7,18.0,16.7,66,83,80,888,0,47,494,0,0,0.22,0.54,0.22,7,3,0.22,17.2,78.2375,0.12678301,87,64,0,6
0.2838,21.1,17.8,17.2,68,87,78,907,0,94,691,0,0,0.22,0.54,0.22,8,3,0.22,17.2,157.50417,0.13124564,87,123,0,6
0.28275,20.6,17.8,17.8,70,87,75,768,0,303,648,0,23,0.22,0.22,0.22,9,3,0.22,17.2,319.41666,0.1309783,87,149,0,6
0.2906,20.0,17.8,19.4,73,84,68,656,0,346,634,0,18,0.54,0.22,0.22,10,3,0.22,17.2,469.125,0.12885073,87,173,6,6
0.39478335,18.9,17.8,18.9,78,84,70,450,0,376,574,0,18,0.54,0.22,0.22,11,3,0.22,17.8,592.48334,0.12863293,84,399,36,6
1.1761833,18.3,16.1,19.4,81,70,68,256,0,466,346,0,78,0.54,0.22,0.22,12,3,0.22,18.9,678.67914,0.12860289,78,317,30,6
1.8917834,18.0,17.8,20.6,83,84,65,0,0,802,0,0,380,0.54,0.22,0.22,13,3,0.22,21.7,721.42084,0.13216552,66,888,494,6
0.64175,17.8,17.8,20.6,87,78,65,0,0,939,0,0,721,0.54,0.22,0.22,14,3,0.22,21.1,718.1125,0.13689399,68,907,691,6
2.2371666,17.8,17.8,20.6,87,75,63,0,0,821,0,0,770,0.22,0.22,0.22,15,3,0.22,20.6,687.1625,0.13713075,70,768,648,6
1.5162166,17.8,17.2,20.0,84,78,68,0,0,648,0,0,559,0.22,0.22,0.54,16,3,0.54,20.0,590.17914,0.13892017,73,656,634,6
1.5651333,17.8,17.2,18.3,84,78,78,0,0,249,0,0,58,0.22,0.22,0.54,17,3,0.54,18.9,494.70834,0.13868934,78,450,574,6
1.1349,16.1,16.7,17.8,70,80,84,0,13,166,0,0,73,0.22,0.22,0.54,18,3,0.54,18.3,309.75833,0.14368962,81,256,346,6
1.6622167,17.8,16.7,17.2,84,80,84,0,47,0,0,0,0,0.22,0.22,0.54,19,3,0.54,18.0,0.0,0.13732104,83,0,0,6
0.73216665,17.8,17.2,17.2,78,78,84,0,94,0,0,0,0,0.22,0.22,0.54,20,3,0.54,17.8,0.0,0.134989,87,0,0,6
1.3529167,17.8,17.8,17.2,75,75,72,0,303,0,0,23,0,0.22,0.22,0.22,21,3,0.22,17.8,0.0,0.1324427,87,0,0,6
1.4336333,17.2,19.4,16.7,78,68,75,0,346,0,0,18,0,0.22,0.22,0.22,22,3,0.22,17.8,0.0,0.10939947,84,0,0,6
2.44175,17.2,18.9,16.1,78,70,72,0,376,0,0,18,0,0.22,0.22,0.22,23,3,0.22,17.8,0.0,0.10163254,84,0,0,6
0.47879165,16.7,19.4,16.7,80,68,80,13,466,0,0,78,0,0.22,0.22,0.22,24,3,0.22,16.1,0.0,0.09483246,70,0,0,6
0.42216668,16.7,20.6,16.1,80,65,70,47,802,0,0,380,0,0.22,0.22,0.22,1,4,0.22,17.8,0.0,0.081054926,84,0,0,6
0.36705,17.2,20.6,16.1,78,65,72,94,939,0,0,721,0,0.22,0.22,0.22,2,4,0.22,17.8,0.0,0.077696525,78,0,0,6
0.3509,17.8,20.6,16.1,75,63,67,303,821,0,23,770,0,0.22,0.22,0.22,3,4,0.22,17.8,0.0,0.076695174,75,0,0,6
0.34628335,19.4,20.0,16.1,68,68,72,346,648,0,18,559,0,0.22,0.54,0.22,4,4,0.22,17.2,0.0,0.082869396,78,0,0,6
0.34153333,18.9,18.3,15.6,70,78,78,376,249,0,18,58,0,0.22,0.54,0.22,5,4,0.22,17.2,0.0,0.09298148,78,0,0,6
0.33971667,19.4,17.8,16.1,68,84,75,466,166,32,78,73,0,0.22,0.54,0.22,6,4,0.22,16.7,24.695833,0.11964297,80,13,0,6
0.30808333,20.6,17.2,16.1,65,84,75,802,0,73,380,0,0,0.22,0.54,0.22,7,4,0.22,16.7,85.770836,0.13621493,80,47,0,6
0.84036666,20.6,17.2,17.2,65,84,70,939,0,168,721,0,12,0.22,0.54,0.22,8,4,0.22,17.2,133.58333,0.14578734,78,94,0,6
1.1156334,20.6,17.2,17.2,63,72,70,821,0,510,770,0,252,0.22,0.22,0.22,9,4,0.22,17.8,140.9125,0.15045917,75,303,23,6
0.8348917,20.0,16.7,19.4,68,75,61,648,0,848,559,0,723,0.54,0.22,0.22,10,4,0.22,19.4,394.31042,0.15296096,68,346,18,6
0.51848334,18.3,16.1,20.6,78,72,57,249,0,955,58,0,823,0.54,0.22,0.22,11,4,0.22,18.9,598.30414,0.15422532,70,376,18,6
0.45370668,17.8,16.7,21.1,84,80,57,166,0,1010,73,0,833,0.54,0.22,0.22,12,4,0.22,19.4,678.5233,0.15522078,68,466,78,6
0.75126666,17.2,16.1,20.6,84,70,59,0,0,1005,0,0,765,0.54,0.22,0.22,13,4,0.22,20.6,720.2875,0.15615527,65,802,380,6
0.42541668,17.2,16.1,19.4,84,72,68,0,0,690,0,0,255,0.54,0.22,0.22,14,4,0.22,20.6,716.73334,0.15681915,65,939,721,6
0.5254,17.2,16.1,19.4,72,67,68,0,0,808,0,0,672,0.22,0.22,0.22,15,4,0.22,20.6,688.54584,0.15865974,63,821,770,6
0.42255,16.7,16.1,18.3,75,72,73,0,0,634,0,0,671,0.22,0.22,0.54,16,4,0.54,20.0,611.2292,0.1613151,68,648,559,6
1.7326167,16.1,15.6,18.3,72,78,73,0,0,425,0,0,497,0.22,0.22,0.54,17,4,0.54,18.3,396.67917,0.15781638,78,249,58,6
0.47012332,16.7,16.1,17.8,80,75,75,0,32,243,0,0,344,0.22,0.22,0.54,18,4,0.54,17.8,289.11166,0.15542664,84,166,73,6
0.5405834,16.1,16.1,17.2,70,75,78,0,73,0,0,0,0,0.22,0.22,0.54,19,4,0.54,17.2,0.0,0.15347241,84,0,0,6
0.8273,16.1,17.2,17.2,72,70,78,0,168,0,0,12,0,0.22,0.22,0.54,20,4,0.54,17.2,0.0,0.1525465,84,0,0,6
1.0595334,16.1,17.2,16.7,67,70,80,0,510,0,0,252,0,0.22,0.22,0.22,21,4,0.22,17.2,0.0,0.15569897,72,0,0,6
1.1227167,16.1,19.4,16.7,72,61,80,0,848,0,0,723,0,0.22,0.22,0.22,22,4,0.22,16.7,0.0,0.13061547,75,0,0,6
0.75761664,15.6,20.6,16.7,78,57,84,0,955,0,0,823,0,0.22,0.22,0.22,23,4,0.22,16.1,0.0,0.11946508,72,0,0,6
1.4229916,16.1,21.1,16.7,75,57,72,32,1010,0,0,833,0,0.22,0.22,0.22,24,4,0.22,16.7,0.0,0.117502086,80,0,0,6
0.46261665,16.1,20.6,16.7,75,59,80,73,1005,0,0,765,0,0.22,0.22,0.22,1,5,0.22,16.1,0.0,0.1064331,70,0,0,6
0.45861667,17.2,19.4,16.7,70,68,80,168,690,0,12,255,0,0.22,0.22,0.22,2,5,0.22,16.1,0.0,0.10736142,72,0,0,6
0.44826666,17.2,19.4,16.7,70,68,78,510,808,0,252,672,0,0.22,0.22,0.22,3,5,0.22,16.1,0.0,0.10152387,67,0,0,6
0.44535,19.4,18.3,16.7,61,73,75,848,634,0,723,671,0,0.22,0.54,0.22,4,5,0.22,16.1,0.0,0.100561425,72,0,0,6
0.44681665,20.6,18.3,16.7,57,73,75,955,425,0,823,497,0,0.22,0.54,0.22,5,5,0.22,15.6,0.0,0.10406342,78,0,0,6
0.43765,21.1,17.8,16.7,57,75,75,1010,243,13,833,344,0,0.22,0.54,0.22,6,5,0.22,16.1,27.283333,0.11795482,75,32,0,6
0.76145,20.6,17.2,16.7,59,78,78,1005,0,77,765,0,0,0.22,0.54,0.22,7,5,0.22,16.1,89.9375,0.1269673,75,73,0,6
0.6536833,19.4,17.2,17.8,68,78,70,690,0,237,255,0,52,0.22,0.54,0.22,8,5,0.22,17.2,166.80417,0.14328775,70,168,12,6
0.36751667,19.4,16.7,18.9,68,80,65,808,0,542,672,0,323,0.22,0.22,0.22,9,5,0.22,17.2,317.29166,0.14713639,70,510,252,6
0.47742084,18.3,16.7,20.0,73,80,61,634,0,831,671,0,700,0.54,0.22,0.22,10,5,0.22,19.4,462.80106,0.15054975,61,848,723,6
0.37886667,18.3,16.7,20.6,73,84,61,425,0,955,497,0,776,0.54,0.22,0.22,11,5,0.22,20.6,577.39166,0.15362293,57,955,823,6
0.37475,17.8,16.7,20.6,75,72,59,243,0,896,344,0,546,0.54,0.22,0.22,12,5,0.22,21.1,659.3625,0.15466687,57,1010,833,6
0.37496668,17.2,16.7,20.6,78,80,57,0,0,888,0,0,548,0.54,0.22,0.22,13,5,0.22,20.6,717.0625,0.15301208,59,1005,765,6
0.47036666,17.2,16.7,20.6,78,80,57,0,0,901,0,0,679,0.54,0.22,0.22,14,5,0.22,19.4,725.2708,0.15521638,68,690,255,6
1.9729167,16.7,16.7,20.0,80,78,61,0,0,821,0,0,709,0.22,0.22,0.22,15,5,0.22,19.4,675.93335,0.15632644,68,808,672,6
0.56661665,16.7,16.7,20.0,80,75,63,0,0,612,0,0,559,0.22,0.22,0.4,16,5,0.54,18.3,596.31665,0.15828627,73,634,671,6
2.0578,16.7,16.7,18.9,84,75,68,0,0,472,0,0,567,0.22,0.22,0.4,17,5,0.54,18.3,462.07083,0.1546846,73,425,497,6
1.6357334,16.7,16.7,17.8,72,75,73,0,13,275,0,0,351,0.22,0.22,0.4,18,5,0.54,17.8,281.22083,0.15517151,75,243,344,6
0.77631664,16.7,16.7,17.2,80,78,75,0,77,0,0,0,0,0.22,0.22,0.4,19,5,0.54,17.2,0.0,0.15071104,78,0,0,6
0.298,16.7,17.8,17.2,80,70,78,0,237,0,0,52,0,0.22,0.22,0.4,20,5,0.54,17.2,0.0,0.147801,78,0,0,6
0.31281668,16.7,18.9,17.0,78,65,77,0,542,0,0,323,0,0.22,0.22,0.22,21,5,0.22,16.7,0.0,0.14744213,80,0,0,6
0.33715,16.7,20.0,17.2,75,61,78,0,831,0,0,700,0,0.22,0.22,0.22,22,5,0.22,16.7,0.0,0.13583867,80,0,0,6
0.34021667,16.7,20.6,17.0,75,61,77,0,955,0,0,776,0,0.22,0.22,0.22,23,5,0.22,16.7,0.0,0.12469649,84,0,0,6
0.35606667,16.7,20.6,16.1,75,59,83,13,896,0,0,546,0,0.22,0.22,0.22,24,5,0.22,16.7,0.0,0.11749663,72,0,0,6
0.35808334,16.7,20.6,16.1,78,57,78,77,888,0,0,548,0,0.22,0.22,0.22,1,6,0.22,16.7,0.0,0.10815031,80,0,0,6
0.4629,17.8,20.6,15.6,70,57,83,237,901,0,52,679,0,0.22,0.22,0.22,2,6,0.22,16.7,0.0,0.10553292,80,0,0,6
0.47115,18.9,20.0,15.6,65,61,80,542,821,0,323,709,0,0.22,0.22,0.22,3,6,0.22,16.7,0.0,0.10627001,78,0,0,6
0.45043334,20.0,20.0,15.6,61,63,80,831,612,0,700,559,0,0.22,0.4,0.22,4,6,0.22,16.7,0.0,0.106394984,75,0,0,6
0.45023334,20.6,18.9,16.1,61,68,75,955,472,0,776,567,0,0.22,0.4,0.22,5,6,0.22,16.7,0.0,0.10704646,75,0,0,6
0.44388333,20.6,17.8,16.7,59,73,72,896,275,45,546,351,31,0.22,0.4,0.22,6,6,0.22,16.7,29.858334,0.11182163,75,13,0,6
2.1998167,20.6,17.2,16.7,57,75,72,888,0,55,548,0,0,0.22,0.4,0.22,7,6,0.22,16.7,94.92083,0.12137048,78,77,0,6
0.41021666,20.6,17.2,17.2,57,78,70,901,0,173,679,0,6,0.22,0.4,0.22,8,6,0.22,17.8,144.84584,0.12830974,70,237,52,6
0.41301668,20.0,17.0,17.2,61,77,72,821,0,255,709,0,12,0.22,0.22,0.22,9,6,0.22,18.9,420.93332,0.14274432,65,542,323,6
0.46098334,20.0,17.2,17.8,63,78,70,612,0,296,559,0,12,0.4,0.22,0.22,10,6,0.22,20.0,272.54166,0.15268177,61,831,700,6
0.7587,18.9,17.0,18.3,68,77,70,472,0,590,567,0,179,0.4,0.22,0.22,11,6,0.22,20.6,272.12918,0.16490161,61,955,776,6
2.4724,17.8,16.1,19.4,73,83,68,275,0,896,351,0,546,0.4,0.22,0.22,12,6,0.22,20.6,607.75,0.16853671,59,896,546,6
2.20225,17.2,16.1,20.0,75,78,65,0,0,962,0,0,681,0.4,0.22,0.22,13,6,0.22,20.6,653.79584,0.17107922,57,888,548,6
1.2645833,17.2,15.6,20.6,78,83,59,0,0,945,0,0,782,0.4,0.22,0.22,14,6,0.22,20.6,630.82086,0.17039585,57,901,679,6
1.80845,17.0,15.6,20.6,77,80,61,0,0,827,0,0,770,0.22,0.22,0.22,15,6,0.22,20.0,546.975,0.17328627,61,821,709,6
1.0362834,17.2,15.6,20.0,78,80,61,0,0,662,0,0,696,0.22,0.22,0.4,16,6,0.4,20.0,609.9167,0.17625968,63,612,559,6
1.13215,17.0,16.1,18.9,77,75,68,0,0,472,0,0,580,0.22,0.22,0.4,17,6,0.4,18.9,507.06668,0.17753883,68,472,567,6
1.0887834,16.1,16.7,18.3,83,72,73,0,45,274,0,31,351,0.22,0.22,0.4,18,6,0.4,17.8,204.9625,0.17549555,73,275,351,6
1.0436333,16.1,16.7,17.2,78,72,75,0,55,0,0,0,0,0.22,0.22,0.4,19,6,0.4,17.2,0.0,0.17750569,75,0,0,6
1.1849166,15.6,17.2,16.7,83,70,78,0,173,0,0,6,0,0.22,0.22,0.4,20,6,0.4,17.2,0.0,0.17833225,78,0,0,6
1.57655,15.6,17.2,16.7,80,72,78,0,255,0,0,12,0,0.22,0.22,0.22,21,6,0.22,17.0,0.0,0.16978693,77,0,0,6
1.76775,15.6,17.8,16.7,80,70,80,0,296,0,0,12,0,0.22,0.22,0.22,22,6,0.22,17.2,0.0,0.15067221,78,0,0,6
1.6152,16.1,18.3,16.1,75,70,83,0,590,0,0,179,0,0.22,0.22,0.22,23,6,0.22,17.0,0.0,0.14654581,77,0,0,6
0.954575,16.7,19.4,16.1,72,68,87,45,896,0,31,546,0,0.22,0.22,0.22,24,6,0.22,16.1,0.0,0.13343391,83,0,0,6
0.45871666,16.7,20.0,16.7,72,65,80,55,962,0,0,681,0,0.22,0.22,0.22,1,7,0.22,16.1,0.0,0.12454019,78,0,0,6
0.46005,17.2,20.6,16.1,70,59,83,173,945,0,6,782,0,0.22,0.22,0.22,2,7,0.22,15.6,0.0,0.121841654,83,0,0,6
0.44908333,17.2,20.6,16.1,72,61,81,255,827,0,12,770,0,0.22,0.22,0.22,3,7,0.22,15.6,0.0,0.12072727,80,0,0,6
0.44576666,17.8,20.0,16.1,70,61,81,296,662,0,12,696,0,0.22,0.4,0.22,4,7,0.22,15.6,0.0,0.121211044,80,0,0,6
0.44993332,18.3,18.9,16.1,70,68,81,590,472,0,179,580,0,0.22,0.4,0.22,5,7,0.22,16.1,0.0,0.13229927,75,0,0,6
0.44038334,19.4,18.3,16.7,68,73,78,896,274,29,546,351,0,0.22,0.4,0.22,6,7,0.22,16.7,4.304167,0.13492389,72,45,31,6
0.44641668,20.0,17.2,17.2,65,75,75,962,0,90,681,0,0,0.22,0.4,0.22,7,7,0.22,16.7,62.883335,0.14020568,72,55,0,6
0.44953334,20.6,16.7,17.8,59,78,73,945,0,178,782,0,12,0.22,0.4,0.22,8,7,0.22,17.2,86.9,0.1486043,70,173,6,6
0.5466833,20.6,16.7,18.3,61,78,70,827,0,462,770,0,217,0.22,0.22,0.22,9,7,0.22,17.2,179.17084,0.1501961,72,255,12,6
0.6302,20.0,16.7,19.4,61,80,66,662,0,825,696,0,682,0.4,0.22,0.22,10,7,0.22,17.8,156.98334,0.15474512,70,296,12,6
0.37058333,18.9,16.1,20.0,68,83,63,472,0,914,580,0,686,0.4,0.22,0.22,11,7,0.22,18.3,380.9125,0.15989158,70,590,179,6
0.37756667,18.3,16.1,20.6,73,87,63,274,0,1010,351,0,803,0.4,0.22,0.22,12,7,0.22,19.4,534.2208,0.16710393,68,896,546,6
0.44846666,17.2,16.7,20.6,75,80,63,0,0,1005,0,0,831,0.4,0.22,0.22,13,7,0.22,20.0,263.2125,0.17355236,65,962,681,6
0.55088335,16.7,16.1,20.6,78,83,63,0,0,945,0,0,812,0.4,0.22,0.22,14,7,0.22,20.6,252.31667,0.17956679,59,945,782,6
0.6835167,16.7,16.1,20.0,78,81,65,0,0,827,0,0,770,0.22,0.22,0.22,15,7,0.22,20.6,440.31668,0.18379639,61,827,770,6
0.96398336,16.7,16.1,19.4,80,81,68,0,0,661,0,0,677,0.22,0.22,0.54,16,7,0.4,20.0,478.89584,0.18833628,61,662,696,6
1.03075,16.1,16.1,18.9,83,81,70,0,0,455,0,0,548,0.22,0.22,0.54,17,7,0.4,18.9,530.86664,0.19210805,68,472,580,6
0.64585,16.1,16.7,17.8,87,78,75,0,29,229,0,0,262,0.22,0.22,0.54,18,7,0.4,18.3,322.0875,0.1957071,73,274,351,6
0.20168336,16.7,17.2,17.2,80,75,78,0,90,0,0,0,0,0.22,0.22,0.54,19,7,0.4,17.2,0.0,0.19557066,75,0,0,6
0.63125,16.1,17.8,17.2,83,73,81,0,178,0,0,12,0,0.22,0.22,0.54,20,7,0.4,16.7,0.0,0.19570161,78,0,0,6
0.92511666,16.1,18.3,16.7,81,70,86,0,462,0,0,217,0,0.22,0.22,0.22,21,7,0.22,16.7,0.0,0.1961814,78,0,0,6
0.91613334,16.1,19.4,16.7,81,66,86,0,825,0,0,682,0,0.22,0.22,0.22,22,7,0.22,16.7,0.0,0.17980304,80,0,0,6
0.74315,16.1,20.0,16.7,81,63,86,0,914,0,0,686,0,0.22,0.22,0.22,23,7,0.22,16.1,0.0,0.17281742,83,0,0,6
0.46199167,16.7,20.6,16.7,78,63,84,29,1010,0,0,803,0,0.22,0.22,0.22,24,7,0.22,16.1,0.0,0.17567039,87,0,0,6
0.46355,17.2,20.6,16.0,75,63,88,90,1005,0,0,831,0,0.22,0.22,0.22,1,1,0.22,16.7,0.0,0.17177019,80,0,0,6
0.46065834,17.8,20.6,16.1,73,63,87,178,945,0,12,812,0,0.22,0.22,0.22,2,1,0.22,16.1,0.0,0.16343026,83,0,0,6
0.4507,18.3,20.0,16.1,70,65,83,462,827,0,217,770,0,0.22,0.22,0.22,3,1,0.22,16.1,0.0,0.16047597,81,0,0,6
0.4452,19.4,19.4,16.1,66,68,87,825,661,0,682,677,0,0.22,0.54,0.22,4,1,0.22,16.1,0.0,0.16467714,81,0,0,6
0.44063333,20.0,18.9,16.1,63,70,87,914,455,0,686,548,0,0.22,0.54,0.22,5,1,0.22,16.1,0.0,0.16900611,81,0,0,6
0.4471,20.6,17.8,16.7,63,75,80,1010,229,21,803,262,0,0.22,0.54,0.22,6,1,0.22,16.7,24.966667,0.17842449,78,29,0,6
0.80375,20.6,17.2,17.2,63,78,78,1005,0,132,831,0,22,0.22,0.54,0.22,7,1,0.22,17.2,94.066666,0.19004145,75,90,0,6
0.49945,20.6,17.2,17.8,63,81,75,945,0,267,812,0,81,0.22,0.54,0.22,8,1,0.22,17.8,207.575,0.19637808,73,178,12,6
